Date,Time of Day,Channel,Revenue,Average Order Size,Conversions,Customer Type,Sales Rep,Business
2023-02-19,Morning,Facebook,394.51,133.16,4,Returning,Jeremiah Rowland,Glow & Go Studio
2023-11-21,Morning,Walk-in,41.56,11.94,0,New,Katherine Flores,Glow & Go Studio
2023-01-11,Night,Google Ads,390,106.62,4,Returning,Julie Martin,Glow & Go Studio
2023-12-03,Evening,Google Ads,66.21,29.5,4,New,Jeffrey Torres,Glow & Go Studio
2023-10-23,Afternoon,Referral,48.47,15.66,3,New,Jessica Little,Glow & Go Studio
2023-04-02,Afternoon,Instagram,459.85,457.27,7,Returning,Catherine Maxwell,Glow & Go Studio
2023-04-12,Evening,Walk-in,420.16,152.44,4,New,Cindy Shaw,Glow & Go Studio
2023-10-05,Afternoon,Walk-in,127.17,56.93,1,Returning,Joseph Garcia,Glow & Go Studio
2023-05-20,Afternoon,Instagram,275.25,61.75,5,Returning,Leon Duncan,Glow & Go Studio
2023-08-24,Afternoon,Walk-in,84.66,20.4,4,Returning,Christopher Miranda,Glow & Go Studio
2023-09-26,Afternoon,Instagram,218.35,77.53,5,New,Sarah Bishop,Glow & Go Studio
2023-09-29,Afternoon,Walk-in,206.46,71.24,2,Returning,Tyler Zavala,Glow & Go Studio
2023-07-17,Evening,Instagram,169.14,64.44,1,New,Rachel Chan,Glow & Go Studio
2023-10-28,Afternoon,Facebook,234.55,69.55,6,New,Timothy Kennedy,Glow & Go Studio
2023-12-30,Evening,Email,62.04,12.97,1,Returning,Elizabeth Thomas,Glow & Go Studio
2023-10-09,Evening,Email,325.97,106.92,8,New,Hector Mcgee,Glow & Go Studio
2023-02-25,Afternoon,Email,392.91,79.44,3,New,Jeffery Long,Glow & Go Studio
2023-01-15,Evening,Walk-in,437.41,415.58,6,Returning,Philip Powell,Glow & Go Studio
2023-05-30,Evening,Email,393.76,320.5,4,New,Heather Trujillo,Glow & Go Studio
2023-04-01,Evening,Instagram,102.37,97.83,4,New,Pamela Smith,Glow & Go Studio
2023-10-21,Night,Email,454.58,134.14,7,Returning,Christine Moran,Glow & Go Studio
2023-08-31,Afternoon,Email,381.89,77.53,6,Returning,James Morris,Glow & Go Studio
2023-08-05,Morning,Instagram,344.97,342.24,5,New,Erika Castro,Glow & Go Studio
2023-03-19,Afternoon,Referral,217.99,95.88,2,Returning,Daniel Shaw,Glow & Go Studio
2023-07-12,Night,Instagram,414.98,119.54,15,New,Ashley Sanchez,Glow & Go Studio
2023-07-09,Evening,Referral,198.56,98.68,2,New,John Griffith,Glow & Go Studio
2023-06-17,Night,Email,248.37,102.92,6,New,Wesley Williams,Glow & Go Studio
2023-04-04,Morning,Facebook,441.44,208.37,9,New,Melissa Stout,Glow & Go Studio
2023-02-10,Afternoon,Email,320.77,82.81,4,Returning,Mr. Lawrence Brooks,Glow & Go Studio
2023-12-03,Night,Walk-in,134.36,111.35,1,Returning,Mark Hill,Glow & Go Studio
2023-10-01,Morning,Walk-in,349.58,98.74,6,Returning,Thomas Rodriguez,Glow & Go Studio
2023-07-28,Afternoon,Walk-in,185.49,45.8,7,Returning,Paul Nguyen,Glow & Go Studio
2023-06-02,Afternoon,Google Ads,345.58,159.42,5,Returning,Jennifer Hernandez,Glow & Go Studio
2023-06-26,Morning,Facebook,188.44,52.15,2,New,Edwin Gonzalez,Glow & Go Studio
2023-05-24,Night,Email,67.06,25.59,0,Returning,David Armstrong,Glow & Go Studio
2023-07-09,Afternoon,Referral,48.33,15.09,0,New,Debbie Schmidt,Glow & Go Studio
2023-05-12,Morning,Referral,232.83,90.04,14,Returning,Alex Barton,Glow & Go Studio
2023-01-24,Evening,Referral,457.94,169.48,5,New,Richard Dawson,Glow & Go Studio
2023-12-05,Afternoon,Email,211.2,202.73,4,Returning,Scott Stein,Glow & Go Studio
2023-10-22,Afternoon,Google Ads,126.95,32.01,4,New,Stephen Lopez,Glow & Go Studio
2023-11-08,Evening,Email,290.93,87.56,4,Returning,Joel Cook,Glow & Go Studio
2023-05-26,Evening,Google Ads,104.44,28.81,1,New,Michele Scott,Glow & Go Studio
2023-10-01,Night,Instagram,45.75,34.3,0,New,Allison Wilson,Glow & Go Studio
2023-02-18,Morning,Email,386.62,106.65,6,New,James Tucker,Glow & Go Studio
2023-04-27,Evening,Walk-in,268.55,100.11,3,Returning,Joseph Durham,Glow & Go Studio
2023-02-27,Afternoon,Instagram,224.68,64.68,3,New,Alexis Kim,Glow & Go Studio
2023-09-18,Evening,Instagram,496.58,447.59,6,New,Jonathan Yates,Glow & Go Studio
2023-11-23,Night,Google Ads,424.15,185.53,6,New,Katherine Andrews,Glow & Go Studio
2023-05-13,Afternoon,Email,217.85,51.74,2,New,Morgan Cunningham,Glow & Go Studio
2023-10-09,Afternoon,Referral,59.41,12.3,0,Returning,Phyllis Schmidt,Glow & Go Studio
2023-10-18,Afternoon,Facebook,440.05,117.77,7,Returning,Sarah Miller,Glow & Go Studio
2023-06-07,Morning,Google Ads,240.56,82.04,4,Returning,Lisa Kaiser,Glow & Go Studio
2023-12-14,Evening,Walk-in,290.23,68.82,12,Returning,Pamela Jordan,Glow & Go Studio
2023-04-14,Afternoon,Instagram,314.12,122.08,3,New,Jerry Gilmore,Glow & Go Studio
2023-03-17,Evening,Walk-in,407.84,107.25,14,New,Marie Jones,Glow & Go Studio
2023-08-13,Evening,Walk-in,496.68,226.48,5,New,Gina Rose,Glow & Go Studio
2023-04-12,Afternoon,Google Ads,470.96,94.74,6,Returning,Samantha Reynolds,Glow & Go Studio
2023-02-03,Afternoon,Instagram,309.36,73.4,10,Returning,Kenneth Smith,Glow & Go Studio
2023-07-20,Night,Google Ads,40.3,8.42,0,New,Alicia Perez,Glow & Go Studio
2023-05-26,Afternoon,Google Ads,193.81,53.41,2,Returning,David Walker,Glow & Go Studio
2023-05-28,Evening,Email,225.26,51.88,3,Returning,Erin Ellis,Glow & Go Studio
2023-10-04,Afternoon,Facebook,46.56,16.99,0,Returning,Patricia Andrews,Glow & Go Studio
2023-03-12,Afternoon,Instagram,340.31,94.02,3,New,Spencer Camacho,Glow & Go Studio
2023-01-17,Evening,Referral,41.54,12.47,1,New,Raymond Harris,Glow & Go Studio
2023-05-14,Morning,Facebook,200.57,113.74,3,New,Alexander Guzman,Glow & Go Studio
2023-09-10,Evening,Walk-in,340.95,72.26,6,New,Penny Fernandez,Glow & Go Studio
2023-07-14,Morning,Facebook,172.98,36.73,3,New,Erin Stewart,Glow & Go Studio
2023-04-03,Afternoon,Referral,498.62,132.57,9,New,Daniel Turner,Glow & Go Studio
2023-08-21,Evening,Facebook,448.4,131.87,7,Returning,Devin Mayer,Glow & Go Studio
2023-03-12,Morning,Facebook,167.25,40.55,3,Returning,Henry Taylor,Glow & Go Studio
2023-01-18,Afternoon,Facebook,342.09,133.31,7,Returning,Jessica Flowers,Glow & Go Studio
2023-03-07,Night,Google Ads,443.01,248.48,6,Returning,Jeremy Manning,Glow & Go Studio
2023-06-29,Morning,Email,29.13,8.01,2,New,Jamie Griffin,Glow & Go Studio
2023-04-19,Morning,Referral,479.43,123.56,14,Returning,Daniel James,Glow & Go Studio
2023-07-20,Afternoon,Email,262.38,74.59,12,New,Anna Thompson,Glow & Go Studio
2023-01-19,Night,Email,344.32,120.17,4,Returning,Misty Martinez,Glow & Go Studio
2023-03-27,Night,Instagram,25.37,8.14,0,New,Barbara Burns,Glow & Go Studio
2023-12-01,Night,Facebook,302.69,60.94,4,Returning,Nicole Stewart,Glow & Go Studio
2023-07-01,Night,Instagram,476.09,232.73,4,New,William Marsh,Glow & Go Studio
2023-02-25,Afternoon,Google Ads,186.96,81.83,1,New,David Rodriguez,Glow & Go Studio
2023-12-31,Afternoon,Facebook,458.69,207.84,5,New,Adam Lara,Glow & Go Studio
2023-05-24,Night,Email,107.88,24.11,1,New,Scott Gomez,Glow & Go Studio
2023-12-11,Morning,Instagram,52.97,16.4,0,Returning,Sara Hamilton,Glow & Go Studio
2023-07-19,Night,Google Ads,66.45,49.81,1,New,Elizabeth Key,Glow & Go Studio
2023-03-14,Evening,Walk-in,493.03,102.54,22,New,Mason Price,Glow & Go Studio
2023-12-26,Evening,Facebook,395.16,172.46,5,Returning,Trevor Hill,Glow & Go Studio
2023-05-21,Afternoon,Instagram,495.17,210.76,8,Returning,Erica Taylor,Glow & Go Studio
2023-04-12,Afternoon,Google Ads,393.63,97.87,19,Returning,Justin Anderson,Glow & Go Studio
2023-04-16,Evening,Email,325.53,211.81,9,Returning,Michael Farmer,Glow & Go Studio
2023-12-25,Afternoon,Email,161.21,101.61,5,Returning,Robert Cline,Glow & Go Studio
2023-05-10,Night,Referral,272.06,79.44,3,Returning,Jacqueline Perry,Glow & Go Studio
2023-02-19,Evening,Instagram,361.54,235.47,6,Returning,Christopher Mayer,Glow & Go Studio
2023-07-19,Night,Google Ads,128.01,28.49,1,New,Natalie Patrick,Glow & Go Studio
2023-05-15,Evening,Instagram,18.4,5.74,0,New,Shawn Rodriguez,Glow & Go Studio
2023-02-01,Afternoon,Instagram,384.29,285.07,3,New,Jonathan Torres,Glow & Go Studio
2023-08-20,Afternoon,Referral,223.88,66.23,3,New,Susan Baker,Glow & Go Studio
2023-07-15,Morning,Google Ads,279.53,169.38,9,New,Richard Rivera,Glow & Go Studio
2023-04-09,Morning,Facebook,229.22,54.36,8,Returning,Amanda Wiggins,Glow & Go Studio
2023-07-21,Night,Referral,147.37,59.02,1,Returning,Amber Bennett,Glow & Go Studio
2023-04-19,Morning,Instagram,313.59,79.11,10,New,Kelly Moore,Glow & Go Studio
2023-10-17,Morning,Referral,499.63,351,6,Returning,Steven Davis,Glow & Go Studio
2023-12-01,Night,Facebook,173.89,44.47,2,New,Ashley Alvarez DVM,Glow & Go Studio
2023-12-07,Night,Google Ads,346.64,110.86,16,New,Kimberly Taylor,Glow & Go Studio
2023-11-15,Evening,Instagram,460.76,124.95,5,New,Mallory Collins,Glow & Go Studio
2023-12-26,Night,Email,467.4,231.24,8,New,Steven Anderson,Glow & Go Studio
2023-12-14,Evening,Walk-in,395.75,140.41,32,Returning,Holly Austin,Glow & Go Studio
2023-11-20,Afternoon,Google Ads,224.94,96.81,6,New,Karen Goodman,Glow & Go Studio
2023-10-11,Afternoon,Email,152.53,47.36,1,New,Christina Robinson,Glow & Go Studio
2023-01-24,Evening,Facebook,176.14,74.25,3,New,Tom Perez,Glow & Go Studio
2023-02-10,Evening,Referral,205.17,65.81,3,New,Brandon Powell,Glow & Go Studio
2023-02-11,Night,Email,342.36,183.09,23,New,Ashley Perez,Glow & Go Studio
2023-05-30,Evening,Email,170.29,48.32,7,Returning,Matthew Murphy,Glow & Go Studio
2023-05-23,Afternoon,Walk-in,362.9,136.74,6,New,Mary Meyer,Glow & Go Studio
2023-12-13,Morning,Email,75.05,15.49,5,Returning,Sophia Wolf,Glow & Go Studio
2023-12-04,Afternoon,Referral,181.12,36.91,5,New,Javier Stanley,Glow & Go Studio
2023-04-05,Afternoon,Google Ads,333.88,158.16,4,Returning,Taylor Johnson,Glow & Go Studio
2023-07-28,Morning,Instagram,59.36,50.19,3,Returning,Janice Williams,Glow & Go Studio
2023-02-05,Afternoon,Referral,406.47,102.6,10,New,Christopher Thomas,Glow & Go Studio
2023-06-29,Morning,Instagram,479.78,172.7,8,Returning,Robert Martin,Glow & Go Studio
2023-05-02,Morning,Google Ads,45.99,44.7,0,Returning,Kenneth Webb,Glow & Go Studio
2023-08-11,Night,Instagram,18.44,6.2,0,New,Mark Montoya,Glow & Go Studio
2023-12-03,Morning,Email,22.86,8.3,0,New,Jodi Lewis,Glow & Go Studio
2023-05-22,Night,Facebook,285.61,68.1,3,Returning,Kimberly Wilson,Glow & Go Studio
2023-10-01,Night,Referral,427.98,223.84,7,Returning,Randy Bradshaw,Glow & Go Studio
2023-10-25,Morning,Facebook,123.17,24.74,5,New,Steven Scott,Glow & Go Studio
2023-12-14,Morning,Walk-in,122.25,40.05,1,New,Katherine Dunn,Glow & Go Studio
2023-01-16,Evening,Walk-in,370.65,154.39,6,Returning,Mary Peterson,Glow & Go Studio
2023-05-29,Night,Email,350.33,74.95,11,Returning,Amy Diaz,Glow & Go Studio
2023-06-02,Morning,Walk-in,220.35,69.46,3,Returning,Traci Martinez,Glow & Go Studio
2023-12-17,Night,Facebook,203.75,56.16,2,New,Jim Rodriguez,Glow & Go Studio
2023-01-11,Morning,Walk-in,32.53,8.34,0,New,Elizabeth Marks,Glow & Go Studio
2023-03-06,Afternoon,Google Ads,237.92,141.28,10,Returning,Jeffrey Joyce,Glow & Go Studio
2023-12-27,Evening,Email,52.67,26.87,0,New,Sean Wagner,Glow & Go Studio
2023-08-20,Afternoon,Email,265.12,111.51,2,New,Todd Lutz,Glow & Go Studio
2023-03-27,Evening,Instagram,434.39,143.64,6,Returning,Ryan Walker,Glow & Go Studio
2023-06-18,Morning,Facebook,409.88,197.2,10,Returning,Nicholas Gomez,Glow & Go Studio
2023-11-23,Night,Email,43.58,28.07,1,Returning,Brittany Heath,Glow & Go Studio
2023-04-12,Evening,Facebook,167.42,49.87,3,New,Rebecca Cox,Glow & Go Studio
2023-11-28,Morning,Instagram,179.15,36.86,5,New,Travis Schmidt,Glow & Go Studio
2023-08-21,Evening,Facebook,404.73,108.74,5,Returning,Brett Martin,Glow & Go Studio
2023-07-29,Morning,Instagram,377.09,100.64,7,Returning,Lisa Bridges,Glow & Go Studio
2023-09-04,Night,Email,477.54,101.16,23,New,Brittany Dunlap,Glow & Go Studio
2023-05-09,Morning,Facebook,218.1,80.73,3,New,Shannon Ramirez,Glow & Go Studio
2023-09-01,Afternoon,Instagram,206.33,58.55,5,Returning,Tiffany Phillips,Glow & Go Studio
2023-12-01,Morning,Walk-in,88.44,20.32,1,Returning,Valerie English,Glow & Go Studio
2023-01-01,Evening,Referral,86.06,23.76,2,New,Chad Hurley,Glow & Go Studio
2023-02-14,Morning,Referral,484.05,140.28,9,New,David Peters,Glow & Go Studio
2023-09-30,Night,Instagram,107.79,38.99,4,New,Thomas Austin,Glow & Go Studio
2023-12-14,Evening,Email,123.17,26.47,2,New,Amy Jenkins,Glow & Go Studio
2023-07-21,Night,Referral,403.92,288.68,6,Returning,Rodney Duran,Glow & Go Studio
2023-09-28,Night,Google Ads,228.33,167.14,3,New,Tiffany Sanchez,Glow & Go Studio
2023-10-15,Afternoon,Google Ads,456.73,107.53,12,New,Maria Myers,Glow & Go Studio
2023-06-02,Afternoon,Referral,454.73,96.34,7,Returning,Ruben Jones,Glow & Go Studio
2023-07-22,Morning,Facebook,121.9,58.28,1,Returning,Desiree Stafford,Glow & Go Studio
2023-06-24,Afternoon,Email,183.22,38.19,3,New,Patrick Blackburn,Glow & Go Studio
2023-05-23,Morning,Referral,375.36,205.85,3,New,Jeremy Chambers,Glow & Go Studio
2023-04-11,Morning,Walk-in,389.66,85.27,5,Returning,Alexandra Wilson,Glow & Go Studio
2023-04-07,Afternoon,Google Ads,427.39,96.67,11,New,Brian Fuller,Glow & Go Studio
2023-06-24,Morning,Walk-in,101.01,48.38,2,New,Matthew Evans,Glow & Go Studio
2023-06-10,Afternoon,Walk-in,349.72,156.6,10,Returning,Patrick Gibson,Glow & Go Studio
2023-06-28,Morning,Facebook,99.31,33.78,1,New,William Lozano,Glow & Go Studio
2023-01-17,Afternoon,Walk-in,289.94,73.03,5,New,Dillon Travis,Glow & Go Studio
2023-07-02,Night,Referral,19.84,7.13,0,Returning,Steven Rodriguez,Glow & Go Studio
2023-06-29,Night,Walk-in,249.32,86.39,4,Returning,Kevin Walter,Glow & Go Studio
2023-12-10,Night,Facebook,268.83,63.12,4,New,Rebecca Blake,Glow & Go Studio
2023-10-28,Evening,Instagram,342.83,200.54,5,New,Brian Bright,Glow & Go Studio
2023-08-17,Night,Referral,327.75,73.86,6,Returning,Linda Cox,Glow & Go Studio
2023-04-06,Morning,Walk-in,445.37,98.61,8,Returning,Mary Copeland,Glow & Go Studio
2023-11-15,Morning,Facebook,410.62,373.28,17,New,Jennifer Little,Glow & Go Studio
2023-06-28,Morning,Instagram,63.79,15.92,0,Returning,Diana Ramsey,Glow & Go Studio
2023-09-11,Evening,Instagram,389.33,272.72,6,Returning,David Romero,Glow & Go Studio
2023-01-25,Night,Facebook,281.72,97.01,3,New,Russell Bird,Glow & Go Studio
2023-09-19,Afternoon,Google Ads,202.85,59.62,9,Returning,Brian Shaffer,Glow & Go Studio
2023-03-15,Morning,Instagram,378.39,146.37,3,Returning,Jon Garza,Glow & Go Studio
2023-01-30,Evening,Instagram,385.83,110.28,4,New,Ashley Norman,Glow & Go Studio
2023-05-10,Morning,Google Ads,295.56,197.17,14,New,Kristina Monroe,Glow & Go Studio
2023-04-15,Evening,Facebook,434.83,144.69,5,Returning,Joseph Schaefer,Glow & Go Studio
2023-08-29,Afternoon,Referral,338.02,129.94,3,Returning,Kyle Garza,Glow & Go Studio
2023-02-22,Afternoon,Instagram,390.93,156.66,11,Returning,Tiffany Johnston,Glow & Go Studio
2023-02-21,Morning,Email,174.52,62.47,4,New,Phillip Ward,Glow & Go Studio
2023-05-05,Evening,Referral,254.59,62.18,2,Returning,Stephanie Fisher,Glow & Go Studio
2023-09-07,Evening,Facebook,399.94,86.12,15,New,Patrick Reed,Glow & Go Studio
2023-05-18,Afternoon,Facebook,61.2,17.13,1,Returning,Sarah Berry,Glow & Go Studio
2023-12-13,Night,Facebook,184.11,169.89,2,Returning,Teresa Li,Glow & Go Studio
2023-02-12,Morning,Facebook,295.8,249.83,9,Returning,Paula Caldwell,Glow & Go Studio
2023-09-08,Evening,Referral,210.32,47.53,6,Returning,Keith Johnson,Glow & Go Studio
2023-11-19,Afternoon,Referral,458.8,300.75,5,New,Annette Knapp,Glow & Go Studio
2023-10-05,Night,Instagram,215.82,59.22,3,New,Monica Atkinson,Glow & Go Studio
2023-11-25,Evening,Facebook,334.17,88.19,4,Returning,Robert Cooper,Glow & Go Studio
2023-08-06,Night,Google Ads,107.62,35.9,4,Returning,Danielle Griffin,Glow & Go Studio
2023-10-31,Evening,Walk-in,170.18,92.54,1,Returning,Jimmy Ritter,Glow & Go Studio
2023-10-27,Evening,Referral,67.62,14.21,0,New,Riley Clark,Glow & Go Studio
2023-10-17,Morning,Facebook,43.68,11.62,2,Returning,Kimberly Morris,Glow & Go Studio
2023-05-17,Night,Google Ads,132.09,48.73,1,New,Gregory Ochoa,Glow & Go Studio
2023-12-06,Evening,Facebook,483.63,194.47,12,Returning,Shannon Cook,Glow & Go Studio
2023-03-03,Evening,Instagram,114.97,23.63,4,Returning,Natalie Huff,Glow & Go Studio
2023-02-09,Evening,Google Ads,423.02,86.01,5,New,Ronald Garcia,Glow & Go Studio
2023-12-25,Morning,Walk-in,437.57,395.44,9,Returning,Margaret Edwards,Glow & Go Studio
2023-06-11,Night,Walk-in,409.72,176.25,5,Returning,Cody Reyes III,Glow & Go Studio
2023-07-07,Afternoon,Referral,286.17,198.82,28,Returning,Heather Shaffer,Glow & Go Studio
2023-02-14,Morning,Instagram,288.35,203.23,17,Returning,Nicole Chung,Glow & Go Studio
2023-10-14,Afternoon,Google Ads,246.66,118.64,2,Returning,Brian Perkins,Glow & Go Studio
2023-02-21,Evening,Facebook,102.7,35.87,6,Returning,Melody Castro,Glow & Go Studio
2023-03-04,Night,Instagram,173.19,53.92,4,Returning,Kimberly Sanders,Glow & Go Studio
2023-06-21,Night,Instagram,440.78,139.52,17,New,Christina Davis,Glow & Go Studio
2023-01-18,Night,Instagram,339.71,134.09,4,New,Sherri Sullivan,Glow & Go Studio
2023-01-11,Afternoon,Google Ads,166.61,34.14,5,Returning,Mike Patel,Glow & Go Studio
2023-08-04,Morning,Email,358.2,148.25,14,Returning,Thomas Garcia,Glow & Go Studio
2023-01-09,Night,Instagram,125.04,68.61,1,New,Robin Clay,Glow & Go Studio
2023-03-07,Morning,Email,471.42,116.61,8,Returning,Kelly Miller,Glow & Go Studio
2023-07-21,Evening,Referral,414.53,367.4,9,New,Mrs. Amanda Kelley DDS,Glow & Go Studio
2023-07-29,Night,Facebook,287.76,80.98,3,New,Johnny Whitaker,Glow & Go Studio
2023-06-05,Night,Referral,12.67,2.66,0,New,Mrs. Courtney Wong,Glow & Go Studio
2023-02-23,Evening,Email,211.29,56.2,5,New,Adam Sanchez,Glow & Go Studio
2023-11-24,Afternoon,Facebook,402.41,99.46,4,New,Logan Massey,Glow & Go Studio
2023-02-10,Morning,Email,30.95,18.65,0,Returning,Juan Carroll,Glow & Go Studio
2023-09-07,Morning,Instagram,271.58,70.12,3,Returning,Ryan Carpenter,Glow & Go Studio
2023-06-23,Afternoon,Google Ads,22.18,5.68,0,New,Stacy Werner,Glow & Go Studio
2023-02-25,Afternoon,Walk-in,477.17,121.35,15,Returning,Michelle Holden,Glow & Go Studio
2023-12-03,Night,Walk-in,150.85,72.37,1,Returning,Deborah Wood,Glow & Go Studio
2023-12-05,Night,Referral,414.74,185.92,4,Returning,Taylor Flores,Glow & Go Studio
2023-03-07,Morning,Instagram,351.15,81.34,4,New,Tyler Taylor,Glow & Go Studio
2023-03-14,Night,Walk-in,439.69,190.69,9,New,Victoria Wright,Glow & Go Studio
2023-05-10,Night,Email,147.64,31.27,2,New,Betty Pollard,Glow & Go Studio
2023-06-02,Afternoon,Email,475.79,146.94,10,Returning,Katie Alvarez,Glow & Go Studio
2023-03-29,Afternoon,Google Ads,341.06,86.81,3,New,Robert Munoz,Glow & Go Studio
2023-10-07,Night,Facebook,228.15,52.07,10,Returning,Michelle Newman,Glow & Go Studio
2023-01-05,Evening,Instagram,393.95,82.21,8,Returning,Victoria Marshall,Glow & Go Studio
2023-10-18,Evening,Facebook,126.64,35.56,1,Returning,Amy Montgomery,Glow & Go Studio
2023-10-02,Night,Instagram,121.42,30.17,10,Returning,Jeffrey Benton Jr.,Glow & Go Studio
2023-08-29,Night,Instagram,430.35,92.66,10,Returning,Kristin Brown,Glow & Go Studio
2023-09-03,Afternoon,Facebook,172.5,63.28,8,Returning,Sean Hernandez,Glow & Go Studio
2023-10-07,Night,Instagram,384.64,91.52,6,New,Ana Higgins,Glow & Go Studio
2023-09-28,Evening,Referral,254.67,227.83,14,New,Theresa Luna,Glow & Go Studio
2023-11-05,Morning,Facebook,180.79,47.4,15,Returning,Katherine Padilla,Glow & Go Studio
2023-03-30,Morning,Facebook,50.23,16.69,1,New,Victoria Lewis,Glow & Go Studio
2023-05-18,Morning,Referral,208.74,106.29,2,New,Joshua Leonard,Glow & Go Studio
2023-07-17,Night,Facebook,402.42,123.93,11,Returning,Kelly Liu,Glow & Go Studio
